Year,Month,Consultation_Type,Case,Sex,Age_range,Total
2024,6,2,11,1,4,1.0
2024,6,2,34,1,4,4.0
2024,6,2,12,1,4,
2024,6,2,48,1,4,1.0
2024,6,2,17,1,4,4.0
2024,6,2,20,1,4,1.0
2024,6,2,16,1,4,1.0
2024,6,2,15,1,4,2.0
2024,6,2,36,1,4,1.0
2024,6,2,14,1,4,1.0
2024,6,3,38,1,4,
2024,6,3,23,1,4,
2024,6,3,56,1,4,
2024,6,3,57,1,4,
2024,6,3,58,1,4,
2024,6,3,59,1,4,
2024,6,3,60,1,4,
2024,6,3,61,1,4,
2024,6,3,62,1,4,
2024,6,3,63,1,4,
2024,3,1,1,1,4,2.0
2024,3,1,3,1,4,2.0
2024,3,1,6,1,4,2.0
2024,3,1,4,1,4,5.0
2024,3,1,5,1,4,1.0
2024,3,1,7,1,4,2.0
2024,3,1,10,1,4,1.0
2024,3,1,8,1,4,1.0
2024,3,1,33,1,4,2.0
2024,3,1,45,1,4,1.0
2024,3,2,34,1,4,3.0
2024,3,2,11,1,4,1.0
2024,3,2,12,1,4,1.0
2024,3,2,17,1,4,4.0
2024,3,2,64,1,4,3.0
2024,3,2,65,1,4,
2024,3,2,37,1,4,2.0
2024,3,2,15,1,4,
2024,3,2,66,1,4,
2024,3,2,67,1,4,1.0
2024,3,3,23,1,4,
2024,3,3,22,1,4,
2024,3,3,68,1,4,
2024,3,3,38,1,4,
2024,3,3,69,1,4,
2024,3,3,70,1,4,1.0
2024,3,3,71,1,4,
2024,3,3,72,1,4,
2024,3,3,73,1,4,
2024,3,3,74,1,4,
2024,8,1,1,1,4,14.0
2024,8,1,7,1,4,5.0
2024,8,1,3,1,4,3.0
2024,8,1,4,1,4,9.0
2024,8,1,8,1,4,1.0
2024,8,1,6,1,4,1.0
2024,8,1,10,1,4,2.0
2024,8,1,75,1,4,1.0
2024,8,1,5,1,4,5.0
2024,8,1,45,1,4,4.0
2024,8,2,12,1,4,5.0
2024,8,2,46,1,4,6.0
2024,8,2,11,1,4,4.0
2024,8,2,35,1,4,5.0
2024,8,2,76,1,4,8.0
2024,8,2,47,1,4,
2024,8,2,14,1,4,3.0
2024,8,2,16,1,4,4.0
2024,8,2,20,1,4,1.0
2024,8,2,17,1,4,2.0
2024,8,3,77,1,4,
2024,8,3,23,1,4,
2024,8,3,22,1,4,
2024,8,3,51,1,4,
2024,8,3,78,1,4,
2024,8,3,79,1,4,
2024,8,3,50,1,4,
2024,8,3,80,1,4,
2024,8,3,81,1,4,
2024,11,1,1,1,4,36.0
2024,11,1,6,1,4,3.0
2024,11,1,3,1,4,3.0
2024,11,1,4,1,4,5.0
2024,11,1,7,1,4,4.0
2024,11,1,75,1,4,1.0
2024,11,1,17,1,4,7.0
2024,11,1,5,1,4,2.0
2024,11,1,10,1,4,2.0
2024,11,1,45,1,4,1.0
2024,11,2,46,1,4,3.0
2024,11,2,76,1,4,19.0
2024,11,2,12,1,4,1.0
2024,11,2,82,1,4,5.0
2024,11,2,17,1,4,6.0
2024,11,2,16,1,4,2.0
2024,11,2,47,1,4,
2024,11,2,35,1,4,2.0
2024,11,2,36,1,4,
2024,11,2,65,1,4,3.0
2024,11,3,38,1,4,
2024,11,3,78,1,4,
2024,11,3,51,1,4,
2024,11,3,23,1,4,
2024,11,3,22,1,4,
2024,11,3,83,1,4,
2024,11,3,84,1,4,
2024,11,3,85,1,4,
2024,11,3,86,1,4,
2024,11,3,87,1,4,
2023,4,1,1,0,4,2.0
2023,4,1,2,0,4,3.0
2023,4,1,3,0,4,1.0
2023,4,1,4,0,4,6.0
2023,4,1,5,0,4,1.0
2023,4,1,6,0,4,2.0
2023,4,1,7,0,4,1.0
2023,4,1,8,0,4,9.0
2023,4,1,9,0,4,1.0
2023,4,1,10,0,4,1.0
2023,4,2,11,0,4,2.0
2023,4,2,12,0,4,6.0
2023,4,2,13,0,4,2.0
2023,4,2,14,0,4,2.0
2023,4,2,15,0,4,4.0
2023,4,2,16,0,4,
2023,4,2,17,0,4,1.0
2023,4,2,18,0,4,
2023,4,2,19,0,4,
2023,4,2,20,0,4,1.0
2023,4,3,21,0,4,
2023,4,3,22,0,4,
2023,4,3,23,0,4,
2023,4,3,24,0,4,
2023,4,3,25,0,4,
2023,4,3,26,0,4,
2023,4,3,27,0,4,
2023,4,3,28,0,4,
2023,4,3,29,0,4,
2023,4,3,30,0,4,
2023,4,3,31,0,4,
2023,4,3,32,0,4,
2024,4,1,1,0,4,
2024,4,1,3,0,4,7.0
2024,4,1,4,0,4,8.0
2024,4,1,5,0,4,1.0
2024,4,1,6,0,4,1.0
2024,4,1,7,0,4,6.0
2024,4,1,10,0,4,2.0
2024,4,1,8,0,4,4.0
2024,4,1,17,0,4,6.0
2024,4,1,33,0,4,5.0
2024,4,2,11,0,4,5.0
2024,4,2,34,0,4,4.0
2024,4,2,12,0,4,11.0
2024,4,2,35,0,4,6.0
2024,4,2,20,0,4,
2024,4,2,17,0,4,5.0
2024,4,2,16,0,4,1.0
2024,4,2,36,0,4,
2024,4,2,14,0,4,1.0
2024,4,2,37,0,4,2.0
2024,4,3,23,0,4,
2024,4,3,38,0,4,
2024,4,3,22,0,4,
2024,4,3,21,0,4,
2024,4,3,39,0,4,
2024,4,3,40,0,4,
2024,4,3,41,0,4,
2024,4,3,42,0,4,
2024,4,3,43,0,4,
2024,4,3,44,0,4,
2024,7,1,1,0,4,12.0
2024,7,1,3,0,4,5.0
2024,7,1,6,0,4,
2024,7,1,4,0,4,5.0
2024,7,1,7,0,4,3.0
2024,7,1,5,0,4,1.0
2024,7,1,10,0,4,3.0
2024,7,1,8,0,4,3.0
2024,7,1,33,0,4,2.0
2024,7,1,45,0,4,1.0
2024,7,2,46,0,4,1.0
2024,7,2,12,0,4,17.0
2024,7,2,11,0,4,1.0
2024,7,2,14,0,4,3.0
2024,7,2,47,0,4,2.0
2024,7,2,20,0,4,
2024,7,2,48,0,4,1.0
2024,7,2,16,0,4,3.0
2024,7,2,49,0,4,
2024,7,2,15,0,4,
2024,7,3,23,0,4,
2024,7,3,22,0,4,
2024,7,3,50,0,4,
2024,7,3,38,0,4,
2024,7,3,51,0,4,
2024,7,3,52,0,4,
2024,7,3,47,0,4,
2024,7,3,53,0,4,
2024,7,3,54,0,4,
2024,7,3,55,0,4,
2024,6,1,1,0,4,7.0
2024,6,1,3,0,4,3.0
2024,6,1,4,0,4,6.0
2024,6,1,7,0,4,3.0
2024,6,1,5,0,4,
2024,6,1,17,0,4,1.0
2024,6,1,8,0,4,3.0
2024,6,1,10,0,4,5.0
2024,6,1,6,0,4,
2024,6,1,33,0,4,2.0
2024,6,2,11,0,4,1.0
2024,6,2,34,0,4,1.0
2024,6,2,12,0,4,9.0
2024,6,2,48,0,4,6.0
2024,6,2,17,0,4,1.0
2024,6,2,20,0,4,2.0
2024,6,2,16,0,4,
2024,6,2,15,0,4,4.0
2024,6,2,36,0,4,
2024,6,2,14,0,4,1.0
2024,6,3,38,0,4,
2024,6,3,23,0,4,
2024,6,3,56,0,4,
2024,6,3,57,0,4,
2024,6,3,58,0,4,
2024,6,3,59,0,4,
2024,6,3,60,0,4,
2024,6,3,61,0,4,
2024,6,3,62,0,4,
2024,6,3,63,0,4,
2024,3,1,1,0,4,3.0
2024,3,1,3,0,4,1.0
2024,3,1,6,0,4,3.0
2024,3,1,4,0,4,7.0
2024,3,1,5,0,4,3.0
2024,3,1,7,0,4,3.0
2024,3,1,10,0,4,2.0
2024,3,1,8,0,4,6.0
2024,3,1,33,0,4,
2024,3,1,45,0,4,2.0
2024,3,2,34,0,4,2.0
2024,3,2,11,0,4,1.0
2024,3,2,12,0,4,2.0
2024,3,2,17,0,4,
2024,3,2,64,0,4,2.0
2024,3,2,65,0,4,1.0
2024,3,2,37,0,4,2.0
2024,3,2,15,0,4,1.0
2024,3,2,66,0,4,
2024,3,2,67,0,4,1.0
2024,3,3,23,0,4,
2024,3,3,22,0,4,
2024,3,3,68,0,4,
2024,3,3,38,0,4,
2024,3,3,69,0,4,
2024,3,3,70,0,4,
2024,3,3,71,0,4,
2024,3,3,72,0,4,
2024,3,3,73,0,4,
2024,3,3,74,0,4,
2024,8,1,1,0,4,10.0
2024,8,1,7,0,4,4.0
2024,8,1,3,0,4,6.0
2024,8,1,4,0,4,10.0
2024,8,1,8,0,4,6.0
2024,8,1,6,0,4,1.0
2024,8,1,10,0,4,5.0
2024,8,1,75,0,4,2.0
2024,8,1,5,0,4,1.0
2024,8,1,45,0,4,7.0
2024,8,2,12,0,4,8.0
2024,8,2,46,0,4,3.0
2024,8,2,11,0,4,2.0
2024,8,2,35,0,4,6.0
2024,8,2,76,0,4,11.0
2024,8,2,47,0,4,1.0
2024,8,2,14,0,4,2.0
2024,8,2,16,0,4,3.0
2024,8,2,20,0,4,
2024,8,2,17,0,4,1.0
2024,8,3,77,0,4,
2024,8,3,23,0,4,
2024,8,3,22,0,4,
2024,8,3,51,0,4,
2024,8,3,78,0,4,
2024,8,3,79,0,4,
2024,8,3,50,0,4,
2024,8,3,80,0,4,
2024,8,3,81,0,4,
2024,11,1,1,0,4,35.0
2024,11,1,6,0,4,1.0
2024,11,1,3,0,4,6.0
2024,11,1,4,0,4,10.0
2024,11,1,7,0,4,9.0
2024,11,1,75,0,4,5.0
2024,11,1,17,0,4,5.0
2024,11,1,5,0,4,
2024,11,1,10,0,4,2.0
2024,11,1,45,0,4,4.0
2024,11,2,46,0,4,2.0
2024,11,2,76,0,4,22.0
2024,11,2,12,0,4,17.0
2024,11,2,82,0,4,4.0
2024,11,2,17,0,4,4.0
2024,11,2,16,0,4,2.0
2024,11,2,47,0,4,
2024,11,2,35,0,4,
2024,11,2,36,0,4,
2024,11,2,65,0,4,1.0
2024,11,3,38,0,4,
2024,11,3,78,0,4,
2024,11,3,51,0,4,
2024,11,3,23,0,4,
2024,11,3,22,0,4,
2024,11,3,83,0,4,
2024,11,3,84,0,4,
2024,11,3,85,0,4,
2024,11,3,86,0,4,
2024,11,3,87,0,4,
2023,4,1,1,1,5,4.0
2023,4,1,2,1,5,12.0
2023,4,1,3,1,5,
2023,4,1,4,1,5,2.0
2023,4,1,5,1,5,
2023,4,1,6,1,5,
2023,4,1,7,1,5,6.0
2023,4,1,8,1,5,1.0
2023,4,1,9,1,5,
2023,4,1,10,1,5,1.0
2023,4,2,11,1,5,1.0
2023,4,2,12,1,5,
2023,4,2,13,1,5,
2023,4,2,14,1,5,
2023,4,2,15,1,5,3.0
2023,4,2,16,1,5,2.0
2023,4,2,17,1,5,4.0
2023,4,2,18,1,5,
2023,4,2,19,1,5,
2023,4,2,20,1,5,
2023,4,3,21,1,5,
2023,4,3,22,1,5,
2023,4,3,23,1,5,
2023,4,3,24,1,5,
2023,4,3,25,1,5,
2023,4,3,26,1,5,
2023,4,3,27,1,5,
2023,4,3,28,1,5,
2023,4,3,29,1,5,
2023,4,3,30,1,5,
2023,4,3,31,1,5,
2023,4,3,32,1,5,
2024,4,1,1,1,5,4.0
2024,4,1,3,1,5,1.0
2024,4,1,4,1,5,7.0
2024,4,1,5,1,5,2.0
2024,4,1,6,1,5,1.0
2024,4,1,7,1,5,6.0
2024,4,1,10,1,5,4.0
2024,4,1,8,1,5,3.0
2024,4,1,17,1,5,6.0
2024,4,1,33,1,5,2.0
2024,4,2,11,1,5,2.0
2024,4,2,34,1,5,1.0
2024,4,2,12,1,5,2.0
2024,4,2,35,1,5,6.0
2024,4,2,20,1,5,
2024,4,2,17,1,5,5.0
2024,4,2,16,1,5,1.0
2024,4,2,36,1,5,1.0
2024,4,2,14,1,5,1.0
2024,4,2,37,1,5,1.0
2024,4,3,23,1,5,
2024,4,3,38,1,5,1.0
2024,4,3,22,1,5,
2024,4,3,21,1,5,1.0
2024,4,3,39,1,5,
2024,4,3,40,1,5,
2024,4,3,41,1,5,
2024,4,3,42,1,5,
2024,4,3,43,1,5,
2024,4,3,44,1,5,
2024,7,1,1,1,5,10.0
2024,7,1,3,1,5,2.0
2024,7,1,6,1,5,3.0
2024,7,1,4,1,5,5.0
2024,7,1,7,1,5,2.0
2024,7,1,5,1,5,3.0
2024,7,1,10,1,5,1.0
2024,7,1,8,1,5,4.0
2024,7,1,33,1,5,4.0
2024,7,1,45,1,5,3.0
2024,7,2,46,1,5,
2024,7,2,12,1,5,3.0
2024,7,2,11,1,5,1.0
2024,7,2,14,1,5,5.0
2024,7,2,47,1,5,5.0
2024,7,2,20,1,5,4.0
2024,7,2,48,1,5,9.0
2024,7,2,16,1,5,1.0
2024,7,2,49,1,5,
2024,7,2,15,1,5,
2024,7,3,23,1,5,
2024,7,3,22,1,5,
2024,7,3,50,1,5,
2024,7,3,38,1,5,
2024,7,3,51,1,5,
2024,7,3,52,1,5,
2024,7,3,47,1,5,
2024,7,3,53,1,5,
2024,7,3,54,1,5,
2024,7,3,55,1,5,
2024,6,1,1,1,5,9.0
2024,6,1,3,1,5,3.0
2024,6,1,4,1,5,1.0
2024,6,1,7,1,5,2.0
2024,6,1,5,1,5,2.0
2024,6,1,17,1,5,4.0
2024,6,1,8,1,5,2.0
2024,6,1,10,1,5,4.0
2024,6,1,6,1,5,3.0
2024,6,1,33,1,5,3.0
2024,6,2,11,1,5,5.0
2024,6,2,34,1,5,2.0
2024,6,2,12,1,5,6.0
2024,6,2,48,1,5,8.0
2024,6,2,17,1,5,3.0
2024,6,2,20,1,5,3.0
2024,6,2,16,1,5,3.0
2024,6,2,15,1,5,
2024,6,2,36,1,5,1.0
2024,6,2,14,1,5,2.0
2024,6,3,38,1,5,
2024,6,3,23,1,5,
2024,6,3,56,1,5,
2024,6,3,57,1,5,
2024,6,3,58,1,5,
2024,6,3,59,1,5,
2024,6,3,60,1,5,
2024,6,3,61,1,5,1.0
2024,6,3,62,1,5,
2024,6,3,63,1,5,
2024,3,1,1,1,5,1.0
2024,3,1,3,1,5,
2024,3,1,6,1,5,
2024,3,1,4,1,5,10.0
2024,3,1,5,1,5,
2024,3,1,7,1,5,3.0
2024,3,1,10,1,5,1.0
2024,3,1,8,1,5,6.0
2024,3,1,33,1,5,4.0
2024,3,1,45,1,5,
2024,3,2,34,1,5,2.0
2024,3,2,11,1,5,
2024,3,2,12,1,5,1.0
2024,3,2,17,1,5,6.0
2024,3,2,64,1,5,2.0
2024,3,2,65,1,5,1.0
2024,3,2,37,1,5,1.0
2024,3,2,15,1,5,2.0
2024,3,2,66,1,5,
2024,3,2,67,1,5,2.0
2024,3,3,23,1,5,
2024,3,3,22,1,5,
2024,3,3,68,1,5,
2024,3,3,38,1,5,
2024,3,3,69,1,5,
2024,3,3,70,1,5,
2024,3,3,71,1,5,
2024,3,3,72,1,5,
2024,3,3,73,1,5,
2024,3,3,74,1,5,
2024,8,1,1,1,5,12.0
2024,8,1,7,1,5,3.0
2024,8,1,3,1,5,3.0
2024,8,1,4,1,5,9.0
2024,8,1,8,1,5,1.0
2024,8,1,6,1,5,1.0
2024,8,1,10,1,5,1.0
2024,8,1,75,1,5,1.0
2024,8,1,5,1,5,1.0
2024,8,1,45,1,5,3.0
2024,8,2,12,1,5,4.0
2024,8,2,46,1,5,
2024,8,2,11,1,5,1.0
2024,8,2,35,1,5,9.0
2024,8,2,76,1,5,5.0
2024,8,2,47,1,5,6.0
2024,8,2,14,1,5,1.0
2024,8,2,16,1,5,4.0
2024,8,2,20,1,5,7.0
2024,8,2,17,1,5,3.0
2024,8,3,77,1,5,
2024,8,3,23,1,5,
2024,8,3,22,1,5,
2024,8,3,51,1,5,
2024,8,3,78,1,5,
2024,8,3,79,1,5,
2024,8,3,50,1,5,
2024,8,3,80,1,5,
2024,8,3,81,1,5,
